     <bin>     <x>       <Pt>      <z>        <Q2>     <y>     <Yield>   <Astat>
     1446     0.000     0.000     0.000     0.000     0.000        0     0.000
     1447     0.000     0.000     0.000     0.000     0.000        0     0.000
     1448     0.000     0.000     0.000     0.000     0.000        0     0.000
     1449     0.000     0.000     0.000     0.000     0.000        0     0.000
     1450     0.000     0.000     0.000     0.000     0.000        0     0.000
     1451     0.000     0.000     0.000     0.000     0.000        0     0.000
     1452     0.000     0.000     0.000     0.000     0.000        0     0.000
     1453     0.000     0.000     0.000     0.000     0.000        0     0.000
     1454     0.000     0.000     0.000     0.000     0.000        0     0.000
     1455     0.000     0.000     0.000     0.000     0.000        0     0.000
     1456     0.000     0.000     0.000     0.000     0.000        0     0.000
     1457     0.000     0.000     0.000     0.000     0.000        0     0.000
     1458     0.000     0.000     0.000     0.000     0.000        0     0.000
     1459     0.000     0.000     0.000     0.000     0.000        0     0.000
     1460     0.000     0.000     0.000     0.000     0.000        0     0.000
     1461     0.000     0.000     0.000     0.000     0.000        0     0.000
     1462     0.000     0.000     0.000     0.000     0.000        0     0.000
     1463     0.000     0.000     0.000     0.000     0.000        0     0.000
     1464     0.000     0.000     0.000     0.000     0.000        0     0.000
     1465     0.000     0.000     0.000     0.000     0.000        0     0.000
     1466     0.000     0.000     0.000     0.000     0.000        0     0.000
     1467     0.000     0.000     0.000     0.000     0.000        0     0.000
     1468     0.000     0.000     0.000     0.000     0.000        0     0.000
     1469     0.000     0.000     0.000     0.000     0.000        0     0.000
     1470     0.000     0.000     0.000     0.000     0.000        0     0.000
     1471     0.000     0.000     0.000     0.000     0.000        0     0.000
     1472     0.000     0.000     0.000     0.000     0.000        0     0.000
     1473     0.000     0.000     0.000     0.000     0.000        0     0.000
     1474     0.000     0.000     0.000     0.000     0.000        0     0.000
     1475     0.000     0.000     0.000     0.000     0.000        0     0.000
     1476     0.000     0.000     0.000     0.000     0.000        0     0.000
     1477     0.000     0.000     0.000     0.000     0.000        0     0.000
     1478     0.000     0.000     0.000     0.000     0.000        0     0.000
     1479     0.000     0.000     0.000     0.000     0.000        0     0.000
     1480     0.000     0.000     0.000     0.000     0.000        0     0.000
     1481     0.000     0.000     0.000     0.000     0.000        0     0.000
     1482     0.000     0.000     0.000     0.000     0.000        0     0.000
     1483     0.000     0.000     0.000     0.000     0.000        0     0.000
     1484     0.000     0.000     0.000     0.000     0.000        0     0.000
     1485     0.000     0.000     0.000     0.000     0.000        0     0.000
     1486     0.000     0.000     0.000     0.000     0.000        0     0.000
     1487     0.000     0.000     0.000     0.000     0.000        0     0.000
     1488     0.000     0.000     0.000     0.000     0.000        0     0.000
     1489     0.000     0.000     0.000     0.000     0.000        0     0.000
     1490     0.000     0.000     0.000     0.000     0.000        0     0.000
     1491     0.000     0.000     0.000     0.000     0.000        0     0.000
     1492     0.000     0.000     0.000     0.000     0.000        0     0.000
     1493     0.000     0.000     0.000     0.000     0.000        0     0.000
     1494     0.000     0.000     0.000     0.000     0.000        0     0.000
     1495     0.000     0.000     0.000     0.000     0.000        0     0.000
     1496     0.000     0.000     0.000     0.000     0.000        0     0.000
     1497     0.000     0.000     0.000     0.000     0.000        0     0.000
     1498     0.000     0.000     0.000     0.000     0.000        0     0.000
     1499     0.000     0.000     0.000     0.000     0.000        0     0.000
     1500     0.111     0.108     0.640     1.144     0.502     1709     0.072
     1501     0.106     0.232     0.634     1.180     0.545     6637     0.037
     1502     0.102     0.379     0.631     1.183     0.568     9896     0.030
     1503     0.101     0.529     0.629     1.186     0.577    14810     0.024
     1504     0.100     0.672     0.629     1.194     0.590    14531     0.025
     1505     0.099     0.820     0.627     1.197     0.599    10254     0.029
     1506     0.098     0.970     0.627     1.198     0.603     6970     0.036
     1507     0.096     1.115     0.624     1.213     0.623     3636     0.049
     1508     0.092     1.261     0.620     1.238     0.659     1436     0.079
     1509     0.085     1.411     0.614     1.248     0.712      449     0.141
     1510     0.150     0.094     0.649     1.305     0.424     9867     0.030
     1511     0.148     0.226     0.647     1.303     0.430    16248     0.023
     1512     0.149     0.379     0.645     1.297     0.427    19638     0.021
     1513     0.148     0.526     0.646     1.298     0.430    24869     0.019
     1514     0.148     0.669     0.646     1.303     0.432    21098     0.021
     1515     0.144     0.815     0.642     1.307     0.443    11572     0.028
     1516     0.136     0.958     0.637     1.325     0.475     4199     0.046
     1517     0.129     1.101     0.630     1.381     0.519      739     0.110
     1518     0.124     1.236     0.621     1.447     0.566       44     0.449
     1519     0.000     0.000     0.000     0.000     0.000        0     0.000
     1520     0.206     0.096     0.649     1.383     0.326     6096     0.038
     1521     0.208     0.226     0.648     1.382     0.324    11403     0.028
     1522     0.208     0.377     0.646     1.379     0.323    13571     0.026
     1523     0.203     0.521     0.643     1.381     0.331    12102     0.027
     1524     0.194     0.658     0.638     1.392     0.348     5073     0.042
     1525     0.187     0.786     0.624     1.429     0.370      536     0.129
     1526     0.180     0.909     0.615     1.483     0.399        1     2.981
     1527     0.000     0.000     0.000     0.000     0.000        0     0.000
     1528     0.000     0.000     0.000     0.000     0.000        0     0.000
     1529     0.000     0.000     0.000     0.000     0.000        0     0.000
     1530     0.261     0.096     0.647     1.430     0.267     1952     0.067
     1531     0.259     0.231     0.641     1.428     0.267     4189     0.046
     1532     0.254     0.364     0.633     1.432     0.273     3192     0.053
     1533     0.248     0.489     0.620     1.445     0.283      560     0.126
     1534     0.000     0.000     0.000     0.000     0.000        0     0.000
     1535     0.000     0.000     0.000     0.000     0.000        0     0.000
     1536     0.000     0.000     0.000     0.000     0.000        0     0.000
     1537     0.000     0.000     0.000     0.000     0.000        0     0.000
     1538     0.000     0.000     0.000     0.000     0.000        0     0.000
     1539     0.000     0.000     0.000     0.000     0.000        0     0.000
     1540     0.307     0.092     0.618     1.462     0.231       82     0.329
     1541     0.306     0.203     0.611     1.465     0.232       74     0.347
     1542     0.000     0.000     0.000     0.000     0.000        0     0.000
     1543     0.000     0.000     0.000     0.000     0.000        0     0.000
     1544     0.000     0.000     0.000     0.000     0.000        0     0.000
     1545     0.000     0.000     0.000     0.000     0.000        0     0.000
     1546     0.000     0.000     0.000     0.000     0.000        0     0.000
     1547     0.000     0.000     0.000     0.000     0.000        0     0.000
     1548     0.000     0.000     0.000     0.000     0.000        0     0.000
     1549     0.000     0.000     0.000     0.000     0.000        0     0.000
     1550     0.000     0.000     0.000     0.000     0.000        0     0.000
     1551     0.000     0.000     0.000     0.000     0.000        0     0.000
     1552     0.000     0.000     0.000     0.000     0.000        0     0.000
     1553     0.000     0.000     0.000     0.000     0.000        0     0.000
     1554     0.000     0.000     0.000     0.000     0.000        0     0.000
     1555     0.000     0.000     0.000     0.000     0.000        0     0.000
     1556     0.000     0.000     0.000     0.000     0.000        0     0.000
     1557     0.000     0.000     0.000     0.000     0.000        0     0.000
     1558     0.000     0.000     0.000     0.000     0.000        0     0.000
     1559     0.000     0.000     0.000     0.000     0.000        0     0.000
     1560     0.000     0.000     0.000     0.000     0.000        0     0.000
     1561     0.000     0.000     0.000     0.000     0.000        0     0.000
     1562     0.000     0.000     0.000     0.000     0.000        0     0.000
     1563     0.000     0.000     0.000     0.000     0.000        0     0.000
     1564     0.000     0.000     0.000     0.000     0.000        0     0.000
     1565     0.000     0.000     0.000     0.000     0.000        0     0.000
     1566     0.000     0.000     0.000     0.000     0.000        0     0.000
     1567     0.000     0.000     0.000     0.000     0.000        0     0.000
     1568     0.000     0.000     0.000     0.000     0.000        0     0.000
